"lhs";"rhs";"support";"confidence";"lift";"count";"pname"
"28155,32502,35149";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,32502,35149";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"32502,35149,41131";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"32502,35149,46088";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"28155,28578,35149";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"28578,35149,41131";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,35149,38444";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"13911,28155,35149";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,28155,35149";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28155,35149,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,35149,41131";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,35149,38444";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"35149,38444,46088";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"23013,28238,28578";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28238,28578,32502";31036;0,0001889265429985;1;124,910029498525;16;"Amber Ale"
"13911,28238,32502";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28238,32502,33153";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,28238,32502";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,28238,32502";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"28238,32502,38444";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28238,32502,46088";31036;0,000200734451935907;1;124,910029498525;17;"Amber Ale"
"13303,28238,28578";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,28238,28578";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28238,28578,33153";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,28238,28578";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"28238,28578,38444";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"13303,28238,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,28155,28238";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,14385,28238";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,28155,28238";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"28155,28238,38444";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28238,38444,41131";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,32502,42781";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,32502,38444";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"14385,32502,33153";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"32502,33153,38444";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14385,32502,38444";31036;0,000200734451935907;1;124,910029498525;17;"Amber Ale"
"2120,14385,32502";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28578,33153";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,33153,38444";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14725,32502,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28578,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,14725,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,35910,38555,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"35149,35910,38555,47906";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28238,35910,38555,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"32502,35910,38555,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"28578,35910,38555,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"13911,35910,38555,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,35910,38555,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,35910,38555,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"35910,38555,46088,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"25456,35149,35910,38555";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"25456,28238,35910,38555";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"25456,32502,35910,38555";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"25456,28578,35910,38555";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"13911,25456,35910,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28155,35910,38555";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,25456,35910,38555";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"25456,35910,38555,46088";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"28238,35149,35910,38555";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"32502,35149,35910,38555";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,35149,35910,38555";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"13911,35149,35910,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,35149,35910,38555";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,35149,35910,38555";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"35149,35910,38555,46088";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28238,32502,35910,38555";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28238,28578,35910,38555";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"13911,28238,35910,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28238,35910,38555";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28238,35910,38555";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28238,35910,38555,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28578,32502,35910,38555";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"28155,32502,35910,38555";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14385,32502,35910,38555";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"32502,35910,38555,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"13911,28578,35910,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28578,35910,38555";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,28578,35910,38555";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28578,35910,38555,46088";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"13911,35910,38555,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,28155,35910,38555";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28155,35910,38555,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,35910,38555,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"25456,35149,35910,47906";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"25456,28238,35910,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"25456,32502,35910,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"25456,28578,35910,47906";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"13911,25456,35910,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28155,35910,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,25456,35910,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"25456,35910,41131,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,35910,38444,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,35910,46088,47906";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"28238,35149,35910,47906";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"32502,35149,35910,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,35149,35910,47906";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"13911,35149,35910,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,35149,35910,47906";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14385,35149,35910,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"35149,35910,46088,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28238,32502,35910,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28238,28578,35910,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"13911,28238,35910,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,28238,35910,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,28238,35910,47906";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28238,35910,38444,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28238,35910,46088,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"28578,32502,35910,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"28155,32502,35910,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,32502,35910,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"32502,35910,41131,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"32502,35910,46088,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"13911,28578,35910,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28578,35910,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,28578,35910,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"28578,35910,41131,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28578,35910,38444,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28578,35910,46088,47906";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"13911,28155,35910,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,35910,46088,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28155,35910,47906";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28155,35910,41131,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,35910,38444,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,35910,46088,47906";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"14385,35910,38444,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,35910,46088,47906";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"35910,41131,46088,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"35910,38444,46088,47906";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"25456,28238,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"25456,32502,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"25456,28578,35149,35910";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"13911,25456,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28155,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,25456,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"25456,35149,35910,46088";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"25456,28238,32502,35910";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"25456,28238,28578,35910";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"13911,25456,28238,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28155,28238,35910";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14385,25456,28238,35910";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"25456,28238,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28238,35910,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"25456,28578,32502,35910";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"25456,28155,32502,35910";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,25456,32502,35910";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"25456,32502,35910,41131";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,32502,35910,46088";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"13911,25456,28578,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28155,28578,35910";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"14385,25456,28578,35910";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"25456,28578,35910,41131";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28578,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28578,35910,46088";31036;0,0001889265429985;1;124,910029498525;16;"Amber Ale"
"13911,25456,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,25456,28155,35910";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"25456,28155,35910,41131";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28155,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"25456,28155,35910,46088";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"14385,25456,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,25456,35910,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"25456,35910,41131,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"25456,35910,38444,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28238,32502,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28238,28578,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"13911,28238,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,28238,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28238,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28238,35149,35910,46088";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28578,32502,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,32502,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,32502,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"32502,35149,35910,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"13911,28578,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28578,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28578,35149,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,35149,35910,46088";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"13911,28155,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,35149,35910,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28155,35149,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,35149,35910,46088";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14385,35149,35910,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28238,28578,32502,35910";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"13911,28238,32502,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28238,32502,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28238,32502,35910";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28238,32502,35910,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"13911,28238,28578,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28238,28578,35910";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14385,28238,28578,35910";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28238,28578,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28238,28578,35910,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"13911,28155,28238,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,14385,28238,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,28238,35910,46088";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14385,28155,28238,35910";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,28238,35910,38444";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,28238,35910,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,28238,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,28238,35910,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28238,35910,38444,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28155,28578,32502,35910";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,28578,32502,35910";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28578,32502,35910,41131";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28578,32502,35910,46088";31036;0,000177118634061094;1;124,910029498525;15;"Amber Ale"
"13911,32502,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"32502,33153,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,28155,32502,35910";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"28155,32502,35910,41131";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,32502,35910,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,32502,35910,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"32502,35910,41131,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,14385,28578,35910";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,28578,35910,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"28578,33153,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,28155,28578,35910";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28155,28578,35910,41131";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28578,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,28578,35910,46088";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"14385,28578,35910,38444";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28578,35910,46088";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"28578,35910,41131,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28578,35910,38444,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"13911,28155,35910,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"13911,14385,35910,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,28155,35910,38444";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14385,28155,35910,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"28155,35910,41131,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"28155,35910,38444,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,35910,38444,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14725,25456,32502,38555";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14725,25456,28578,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,28155,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,38555,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14725,28578,32502,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28155,32502,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,32502,38555,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14725,28155,28578,38555";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28578,38555,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28155,38555,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,32502,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,28578,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,28155,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,46088,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28578,32502,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28155,32502,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,32502,46088,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28155,28578,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28578,46088,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28155,46088,47906";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,28578,32502";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14725,25456,28155,32502";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,14725,25456,32502";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,32502,41131";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14725,25456,32502,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14725,25456,28155,28578";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,14725,25456,28578";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,28578,41131";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14725,25456,28578,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,14725,25456,28155";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,28155,41131";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14725,25456,28155,46088";31036;0,000153502816186282;1;124,910029498525;13;"Amber Ale"
"14385,14725,25456,46088";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,25456,41131,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14725,28155,28578,32502";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,14725,28578,32502";31036;0,000129886998311469;1;124,910029498525;11;"Amber Ale"
"14725,28578,32502,41131";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14725,28578,32502,46088";31036;0,000165310725123688;1;124,910029498525;14;"Amber Ale"
"14385,14725,32502,33153";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,32502,33153,46088";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,14725,28155,32502";31036;0,000106271180436656;1;124,910029498525;9;"Amber Ale"
"14725,28155,32502,41131";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14725,28155,32502,46088";31036;0,000141694907248875;1;124,910029498525;12;"Amber Ale"
"14385,14725,32502,41131";31036;0,000118079089374063;1;124,910029498525;10;"Amber Ale"
"14385,14725,32502,38444";31036;0,000118079089374063;1;124,910029498525;10;"Lager"
"14385,14725,32502,46088";31036;0,000165310725123688;1;124,910029498525;14;"Lager"
"14725,32502,41131,46088";31036;0,000153502816186282;1;124,910029498525;13;"Lager"
"14725,32502,38444,46088";31036;0,000129886998311469;1;124,910029498525;11;"Lager"
"14725,28578,33153,46088";31036;0,000106271180436656;1;124,910029498525;9;"Lager"
"14385,14725,28155,28578";31036;0,000106271180436656;1;124,910029498525;9;"Lager"
"14725,28155,28578,41131";31036;0,000129886998311469;1;124,910029498525;11;"Lager"
"14725,28155,28578,46088";31036;0,000153502816186282;1;124,910029498525;13;"Lager"
"14385,14725,28578,46088";31036;0,000141694907248875;1;124,910029498525;12;"Crisp Hard Cider Crisp Apple"
"14725,28578,41131,46088";31036;0,000129886998311469;1;124,910029498525;11;"Crisp Hard Cider Crisp Apple"
"14725,28578,38444,46088";31036;0,000118079089374063;1;124,910029498525;10;"Crisp Hard Cider Crisp Apple"
"14385,14725,33153,46088";31036;0,000118079089374063;1;124,910029498525;10;"Crisp Hard Cider Crisp Apple"
"14725,33153,38444,46088";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"14385,14725,28155,46088";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"14725,28155,41131,46088";31036;0,000129886998311469;1;124,910029498525;11;"Crisp Hard Cider Crisp Apple"
"14385,14725,41131,46088";31036;0,000129886998311469;1;124,910029498525;11;"Crisp Hard Cider Crisp Apple"
"14385,14725,38444,46088";31036;0,000129886998311469;1;124,910029498525;11;"Crisp Hard Cider Crisp Apple"
"14725,38444,41131,46088";31036;0,000118079089374063;1;124,910029498525;10;"Crisp Hard Cider Crisp Apple"
"25865,30706,38555,47906";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"25456,30706,38555,47906";31036;0,000129886998311469;1;124,910029498525;11;"Crisp Hard Cider Crisp Apple"
"30706,35149,38555,47906";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"28238,30706,38555,47906";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"28578,30706,38555,47906";31036;0,000118079089374063;1;124,910029498525;10;"Crisp Hard Cider Crisp Apple"
"14385,30706,38555,47906";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"30706,38555,46088,47906";31036;0,000129886998311469;1;124,910029498525;11;"Crisp Hard Cider Crisp Apple"
"25456,25865,38555,47906";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"25865,38555,46088,47906";31036;0,000118079089374063;1;124,910029498525;10;"Crisp Hard Cider Crisp Apple"
"25456,35149,38555,47906";31036;0,0001889265429985;1;124,910029498525;16;"Crisp Hard Cider Crisp Apple"
"23013,25456,38555,47906";31036;0,000106271180436656;1;124,910029498525;9;"Crisp Hard Cider Crisp Apple"
"25456,28238,38555,47906";31036;0,000177118634061094;1;124,910029498525;15;"Crisp Hard Cider Crisp Apple"
"25456,32502,38555,47906";31036;0,0001889265429985;1;124,910029498525;16;"Crisp Hard Cider Crisp Apple"
"25456,28578,38555,47906";31036;0,000212542360873313;1;124,910029498525;18;"Longboard Island Lager"
